game_name,release_date,Added to Service,Removed from Service,metacritic_score,publisher,developer,System
Bayonetta,2009-10-01,2018-01-01,2018-12-01,90,"SEGA, Nintendo",Platinum Games,Xbox
Deadlight: Director's Cut,2014-09-01,2018-01-01,2018-12-01,69,Deep Silver,"Deep Silver, Abstraction Games, Tequila Works",Xbox
Injustice: Gods Among Us,2013-04-01,2018-01-01,2018-12-01,81,Warner Bros. Interactive,"Warner Bros. Interactive, NetherRealm Studios",Xbox
Metal Gear Solid V: Ground Zeroes,2014-03-01,2018-01-01,2018-12-01,76,Konami,Kojima Productions,Xbox
NBA Playgrounds,2017-05-01,2018-01-01,2018-12-01,66,"Saber Interactive, Mad Dog Games","Saber Interactive, Mad Dog Games",Xbox
WRC 5: FIA World Rally Championships,2010-10-01,2018-01-01,2018-12-01,70,Bigben Interactive,Milestone,Xbox
Farming Simulator 15,2014-10-01,2017-06-01,2018-12-01,54,Focus Home Interactive,Giants Software,Xbox
Dante's Inferno,2010-02-05,2018-11-01,2018-11-01,75,Electronic Arts,"Electronic Arts, Visceral Games",XB360/OG Xbox
Battlefield 1,2016-10-21,2018-11-01,2018-11-01,88,Electronic Arts,"Electronic Arts, Electronic Arts DICE",XB1/Series X|S
Assassin's Creed,2007-11-13,2018-11-01,2018-11-01,80,Ubisoft Entertainment,Ubisoft,XB360/OG Xbox
Victor Vran,2015-07-23,2018-10-01,2018-11-01,75,EuroVideo Medien,Haemimont Games,XB1/Series X|S
The Technomancer,2016-06-01,2018-06-01,2018-11-01,68,Focus Home Interactive,Spiders,Xbox
Casey Powell Lacrosse 16,2016-03-01,2017-12-01,2018-11-01,60,"Big Ant Studios, Big Ant Studios PTY","Big Ant Studios, Crosse Studios",Xbox
Mega Man 10,2010-03-01,2017-12-01,2018-11-01,79,Capcom,"Capcom, Capcom U.S.A, Inti Creates",Xbox
Sherlock Holmes: The Devil's Daughter,2016-06-01,2017-12-01,2018-11-01,66,"Plug In Digital, Bigben Interactive",Frogwares,Xbox
This War of Mine: The Little Ones,2014-11-01,2017-12-01,2018-11-01,78,Deep Silver,Deep Silver,Xbox
Resident Evil Zero,2002-11-01,2017-06-01,2018-11-01,69,Capcom,Capcom,Xbox
Hitman: Blood Money,2006-05-29,2018-10-01,2018-10-01,82,"Square Enix, Io-Interactive","Square Enix, IO Interactive",XB360/OG Xbox
Overcooked!,2016-08-01,2018-10-01,2018-10-01,81,Team17 Digital,"Team17 Digital, Ghost Town Games",XB1/Series X|S
Stuntman: Ignition,2010-07-15,2018-10-01,2018-10-01,,THQ,"Sony Interactive Entertainment, Paradigm Entertainment",XB360/OG Xbox
Livelock,2016-08-30,2018-09-01,2018-10-01,73,Perfect World Entertainment,"Tuque Games, Perfect World Entertainment",XB1/Series X|S
Oddworld: New 'n' Tasty,2014-07-01,2017-11-01,2018-10-01,86,Oddworld Inhabitants,"Oddworld Inhabitants, Just Add Water, Nephilim Games",Xbox
Mega Man 9,2008-09-01,2017-11-01,2018-10-01,82,Capcom,"Capcom U.S.A, Inti Creates",Xbox
Resident Evil,2002-03-01,2017-11-01,2018-10-01,82,Capcom,Capcom,Xbox
Sky Force: Anniversary,2015-04-01,2017-11-01,2018-10-01,77,Infinite Dreams,"Crunching Koalas, Infinite Dreams",Xbox
World of Van Helsing: Deathtrap,2015-02-01,2017-11-01,2018-10-01,80,NeocoreGames,NeoCoreGames,Xbox
Sega Vintage Collection: Monster World,2012-05-23,2018-09-01,2018-09-01,,SEGA,"SEGA, M2",XB360/OG Xbox
Prison Architect,2015-10-05,2018-09-01,2018-09-01,83,Introversion Software,"Double Eleven, Introversion Software",XB1/Series X|S
LEGO Star Wars III: The Clone Wars,2011-03-21,2018-09-01,2018-09-01,76,"Feral Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Traveller's Tales, LucasArts Entertainment",XB360/OG Xbox
For Honor,2017-02-13,2018-08-01,2018-09-01,76,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal, Ubisoft Toronto, Ubisoft Quebec, Blue Byte",XB1/Series X|S
Maldita Castilla EX: Cursed Castilla,2012-12-01,2017-10-01,2018-09-01,81,Abylight Studios,"Abylight Studios, Locomalito, Gryzor87",Xbox
Saints Row: Gat Out of Hell,2015-01-01,2017-10-01,2018-09-01,65,Deep Silver,"Deep Silver, Volition, High Voltage Software",Xbox
The Bug Butcher,2016-01-01,2017-10-01,2018-09-01,80,"Noodlecake Studios, 2Awesome Studio, Triangle Studios, Awfully Nice Studios","Noodlecake Studios, Triangle Studios, Awfully Nice Studios",Xbox
Tower of Guns,2014-03-01,2017-10-01,2018-09-01,71,"Grip Digital sro, Terrible Posture Games",Terrible Posture Games,Xbox
Epic Mickey 2: The Power of Two,2012-03-20,2018-08-01,2018-08-01,59,Disney Interactive,"Junction Point, Junction Point Studios",XB360/OG Xbox
Forza Horizon 2,2014-09-30,2018-08-01,2018-08-01,86,Microsoft Studios,"Sumo Digital, Playground Games",XB1/Series X|S
Dead Space 3,2013-02-05,2018-08-01,2018-08-01,77,Electronic Arts,"Electronic Arts, Visceral Games, Visceral",XB360/OG Xbox
Death Squared,2017-03-13,2018-07-01,2018-08-01,77,SMG Studio,SMG Studio,XB1/Series X|S
Pro Evolution Soccer 2018,2017-09-01,2018-05-01,2018-08-01,82,Konami,PES Productions,Xbox
10 Second Ninja X,2016-07-01,2017-09-01,2018-08-01,82,Curve Digital,"Curve Digital, Four Circle Interactive",Xbox
The Bridge,2013-02-01,2017-09-01,2018-08-01,72,"Midnight City, The Quantum Astrophysicists Guild","The Quantum Astrophysicists Guild, Ty Taylor and Mario Castañeda, Ty Taylor and Mario Castaneda",Xbox
Galaga Legions DX,2011-06-01,2017-06-01,2018-08-01,74,Bandai Namco Entertainment,"BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox
Pac-Man Museum,2014-02-01,2017-06-01,2018-08-01,64,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment",Xbox
SoulCalibur II HD Online,2013-11-01,2017-06-01,2018-08-01,76,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, Project Soul",Xbox
Tekken Tag Tournament 2,2011-09-01,2017-06-01,2018-08-01,83,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US, Namco","BANDAI NAMCO Entertainment America, Bandai Namco Entertainment, NAMCO",Xbox
Tom Clancy's Splinter Cell: Conviction,2010-04-13,2018-07-01,2018-07-01,83,Ubisoft Entertainment,Ubisoft Montreal,XB360/OG Xbox
Assault Android Cactus,2015-09-23,2018-07-01,2018-07-01,79,Witch Beam,Witch Beam,XB1/Series X|S
Virtua Fighter 5 Final Showdown,2012-05-29,2018-07-01,2018-07-01,77,SEGA,SEGA,XB360/OG Xbox
Smite,2015-08-19,2018-06-01,2018-07-01,83,Hi-Rez Studios,Hi-Rez Studios,XB1/Series X|S
Overcooked!,2016-08-01,2018-05-01,2018-07-01,80,Team17 Digital,"Team17 Digital, Ghost Town Games",Xbox
Pharaonic,2016-04-01,2017-08-01,2018-07-01,71,Milkstone Studios,Milkstone Studios,Xbox
So Many Me,2015-07-01,2017-08-01,2018-07-01,82,,"Extend Studio, OR1GO",Xbox
Ultratron,2013-03-01,2017-08-01,2018-07-01,74,"Curve Digital, Puppy Games","Curve Digital, Carbon, Puppygames",Xbox
LEGO Indiana Jones 2: The Adventure Continues,2009-11-17,2018-06-01,2018-06-01,66,"Feral Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Traveller's Tales, LucasArts Entertainment",XB360/OG Xbox
Assassin's Creed Chronicles: Russia,2016-02-09,2018-06-01,2018-06-01,58,Ubisoft Entertainment,"Ubisoft, Climax Studios",XB1/Series X|S
Sonic & All-Stars Racing Transformed,2012-11-16,2018-06-01,2018-06-01,79,SEGA,Sumo Digital,XB360/OG Xbox
Metal Gear Solid V: The Phantom Pain,2015-09-01,2018-05-01,2018-06-01,91,Konami,Kojima Productions,XB1/Series X|S
Bomberman Live: Battlefest,2010-12-01,2018-04-01,2018-06-01,70,Hudson Entertainment,Pi Studios,Xbox
Bard's Gold,2015-08-01,2017-07-01,2018-06-01,63,"Pixel Lantern, Erdem Sen","Erdem Sen t/a Erdem Sen, Erdem Sen",Xbox
Monaco: What's Yours is Mine,2013-04-01,2017-07-01,2018-06-01,81,"Majesco Entertainment, Pocketwatch Games",Pocketwatch Games,Xbox
Resident Evil 6,2012-10-01,2017-07-01,2018-06-01,63,Capcom,Capcom,Xbox
Vanquish,2010-10-19,2018-05-01,2018-05-01,79,"SEGA, GreenOrb","Platinum Games, GreenOrb",XB360/OG Xbox
Super Mega Baseball 2,2018-05-01,2018-05-01,2018-05-01,,Metalhead Software,Metalhead Software,XB1/Series X|S
Sega Vintage Collection: Streets of Rage,2012-05-30,2018-05-01,2018-05-01,,SEGA,M2,XB360/OG Xbox
Assassin's Creed Syndicate,2015-10-23,2018-04-01,2018-05-01,74,Ubisoft Entertainment,"Ubisoft Montreal, Ubisoft Quebec, Ubisoft Singapore",XB1/Series X|S
BioShock Infinite,2013-03-01,2017-06-01,2018-05-01,93,"2K Games, Aspyr","Aspyr Media, 2K Australia, Irrational Games",Xbox
BioShock 2,2010-02-01,2017-06-01,2018-05-01,88,"2K Games, Feral Interactive","Feral Interactive, 2K, Digital Extremes, 2K Australia, 2K Marin, 2K China",Xbox
BioShock,2007-08-01,2017-06-01,2018-05-01,96,"2K Games, Feral Interactive","Digital Extremes, 2K Australia, 2K Marin, Irrational Games, 2K China",Xbox
Age of Booty,2008-10-01,2017-06-01,2018-05-01,76,Capcom,Certain Affinity™,Xbox
Bionic Commando: Rearmed 2,2011-02-01,2017-06-01,2018-05-01,62,Capcom,"Capcom, Capcom U.S.A, GRIN",Xbox
Blood Bowl 2,2015-09-01,2017-06-01,2018-05-01,70,Focus Home Interactive,Cyanide Studio,Xbox
Borderlands,2009-10-01,2017-06-01,2018-05-01,84,2K Games,"2K, Gearbox Software",Xbox
Bound by Flame,2014-05-01,2017-06-01,2018-05-01,56,Focus Home Interactive,Spiders,Xbox
de Blob 2,2011-02-01,2017-06-01,2018-05-01,76,"THQ Nordic, THQ, Nordic Games","BlitWorks, Halfbrick Studios, Blue Tongue Entertainment, Blue Tongue, Bluetongue Entertainment",Xbox
Dead Rising 2: Case Zero,2010-08-01,2017-06-01,2018-05-01,79,Capcom,Blue Castle Games,Xbox
Defense Grid 2,2014-09-01,2017-06-01,2018-05-01,78,"505 Games, Hidden Path Entertainment","505 Games, Hidden Path Entertainment",Xbox
Dig Dug,1982-04-01,2017-06-01,2018-05-01,65,Namco,NAMCO,Xbox
Final Fight: Double Impact,2010-04-01,2017-06-01,2018-05-01,77,Capcom,"Capcom U.S.A, Proper Games",Xbox
LEGO Batman: The Videogame,2008-09-01,2017-06-01,2018-05-01,76,"Feral Interactive, Warner Bros. Interactive","Traveller's Tales, TT Fusion",Xbox
Mad Max,2015-09-01,2017-06-01,2018-05-01,72,"Feral Interactive, Warner Bros. Interactive",Avalanche Studios,Xbox
NeoGeo Battle Coliseum,2005-12-01,2017-06-01,2018-05-01,64,SNK,SNK,Xbox
Operation Flashpoint: Dragon Rising,2009-10-01,2017-06-01,2018-05-01,77,Codemasters,Codemasters,Xbox
Pac-Man Championship Edition DX,2010-11-01,2017-06-01,2018-05-01,93,"Bandai Namco Entertainment, BANDAI NAMCO Entertainment US","BANDAI NAMCO Entertainment America, Mine Loader Software Co",Xbox
Sacred 3,2014-07-01,2017-06-01,2018-05-01,51,Deep Silver,"Deep Silver, Keen Games",Xbox
Sam & Max: Beyond Time and Space,2011-11-01,2017-06-01,2018-05-01,75,Skunkape Games,Skunkape Games,Xbox
Sam & Max: Save the World,2011-11-01,2017-06-01,2018-05-01,74,Skunkape Games,Skunkape Games,Xbox
SEGA Vintage Collection: Alex Kidd & Co.,2012-05-01,2017-06-01,2018-05-01,69,SEGA,"SEGA, M2",Xbox
SEGA Vintage Collection: Golden Axe,2012-05-01,2017-06-01,2018-05-01,60,SEGA,M2,Xbox
SoulCalibur,1998-07-01,2017-06-01,2018-05-01,79,"Bandai Namco Entertainment, Namco","BANDAI NAMCO Entertainment America, NAMCO, Project Soul",Xbox
XCOM: Enemy Within,2013-11-01,2017-06-01,2018-05-01,88,2K Games,"2K, Firaxis",Xbox
Dead Space 2,2011-01-25,2018-04-01,2018-04-01,87,Electronic Arts,"Electronic Arts, Visceral Games",XB360/OG Xbox
The Witness,2016-01-25,2018-04-01,2018-04-01,87,"Thekla, Number None","NVIDIA Lightspeed Studios, Number None, Thekla",XB1/Series X|S
Lumo,2016-04-01,2017-06-01,2018-04-01,77,Rising Star Games,"Rising Star Games, Spiral House, Triple Eh?",Xbox
Cars 2: The Video Game,2011-06-21,2018-04-01,2018-04-01,67,Disney Interactive,"Sony Interactive Entertainment, Disney Interactive Studios, Avalanche Software",XB360/OG Xbox
Superhot,2016-02-24,2018-03-01,2018-04-01,82,"SUPERHOT Team, SUPERHOT","SUPERHOT Team, SUPERHOT",XB1/Series X|S
NBA 2K17,2016-09-01,2018-02-01,2018-04-01,90,"2K Games, 2K Sports","2K, Visual Concepts",Xbox
WWE 2K17,2016-10-01,2018-02-01,2018-04-01,68,2K Games,"2K, Visual Concepts, Yuke's Co",Xbox
Quantum Conundrum,2012-06-21,2018-03-01,2018-03-01,77,Square Enix,"Square Enix, Airtight Games",XB360/OG Xbox
Trials of the Blood Dragon,2016-06-13,2018-03-01,2018-03-01,54,Ubisoft Entertainment,"Ubisoft, Ubisoft Kiev, Redlynx",XB1/Series X|S
Comix Zone,1995-08-01,2017-06-01,2018-03-01,71,SEGA,"SEGA, Sonic Team, Backbone Entertainment",Xbox
Brave: The Video Game,2012-04-09,2018-03-01,2018-03-01,,Disney Interactive,Behaviour Interactive,XB360/OG Xbox
Assassin's Creed Chronicles: India,2016-01-12,2018-02-01,2018-03-01,63,Ubisoft Entertainment,"Ubisoft, Climax Studios",XB1/Series X|S
CAPCOM Arcade Cabinet,2013-02-01,2017-06-01,2018-03-01,68,Capcom,"Capcom, Capcom U.S.A",Xbox
Dark Void,2010-01-01,2017-06-01,2018-03-01,59,Capcom,Airtight Games,Xbox
FLOCK!,2015-08-01,2017-06-01,2018-03-01,68,Capcom,"Capcom U.S.A, Proper Games",Xbox
SEGA Vintage Collection: Monster World,2012-05-01,2017-06-01,2018-03-01,72,SEGA,"SEGA, M2",Xbox
SEGA Vintage Collection: Streets of Rage,2012-05-01,2017-06-01,2018-03-01,84,SEGA,M2,Xbox
Strider,2014-02-01,2017-06-01,2018-03-01,76,"SEGA, Capcom, U.S. Gold","Capcom, Capcom U.S.A, Double Helix Games, Capcom Osaka studio",Xbox
Virtua Fighter 5 Final Showdown,2012-06-01,2017-06-01,2018-03-01,81,SEGA,SEGA,Xbox
Crazy Taxi,1999-01-01,2018-02-01,2018-02-01,82,"SEGA, Activision Value Publishing, Acclaim Entertainment","SEGA, Acclaim Cheltenham, Hitmaker, Strangelite",XB360/OG Xbox
Shadow Warrior,1997-05-13,2018-02-01,2018-02-01,73,"Devolver Digital, GHI Media, 3D Realms","Devolver Digital, 3D Realms",XB1/Series X|S
Split/Second,2010-05-18,2018-02-01,2018-02-01,79,Disney Interactive,"Disney Interactive Studios, Black Rock Studio, BlackRock Studios",XB360/OG Xbox
Zombi,2015-08-18,2018-01-01,2018-02-01,65,Ubisoft Entertainment,"Ubisoft, Straight Right",XB1/Series X|S
Army of Two,2008-03-04,2018-01-01,2018-01-01,73,Electronic Arts,"Electronic Arts, Electronic Arts Montreal",XB360/OG Xbox
The Incredible Adventures of Van Helsing III,2015-05-22,2018-01-01,2018-01-01,64,NeocoreGames,,XB1/Series X|S
WWE 2K16,2015-10-01,2017-06-01,2018-01-01,72,2K Games,"2K, Visual Concepts, Yuke's Co",Xbox
Tomb Raider: Underworld,2008-11-18,2018-01-01,2018-01-01,80,"Square Enix, Feral Interactive, Eidos Interactive","Feral Interactive, Square Enix, Crystal Dynamics, Santa Cruz Games",XB360/OG Xbox
Back to the Future: The Game 30th Anniversary Edition,2010-12-21,2017-12-01,2018-01-01,74,Telltale Games,Telltale Games,XB1/Series X|S
Marlow Briggs and the Mask of Death,2013-09-20,2017-12-01,2017-12-01,,505 Games,"Zootfly, Microsoft Studios",XB360/OG Xbox
Warhammer: End Times - Vermintide,2015-10-23,2017-12-01,2017-12-01,79,Fatshark,Fatshark,XB1/Series X|S
NBA 2K16,2015-09-01,2017-06-01,2017-12-01,86,2K Games,"2K, Visual Concepts",Xbox
Child of Eden,2011-06-14,2017-12-01,2017-12-01,,Ubisoft Entertainment,Q Entertainment,XB360/OG Xbox
Tales from the Borderlands,2015-10-21,2017-11-01,2017-12-01,85,"2K Games, Telltale Games",Telltale Games,XB1/Series X|S
Deadfall Adventures,2013-11-14,2017-11-01,2017-11-01,53,"THQ Nordic, Nordic Games",The Farm 51,XB360/OG Xbox
Trackmania Turbo,2016-03-22,2017-11-01,2017-11-01,79,Ubisoft Entertainment,"Ubisoft, Nadeo",XB1/Series X|S
NiGHTS into Dreams,1995-02-11,2017-11-01,2017-11-01,,SEGA,SEGA,XB360/OG Xbox
The Turing Test,2016-08-30,2017-10-01,2017-11-01,74,"Square Enix, Bulkhead Interactive",Bulkhead Interactive,XB1/Series X|S
Medal of Honor: Airborne,2007-09-04,2017-10-01,2017-10-01,78,Electronic Arts,Electronic Arts Los Angeles,XB360/OG Xbox
Gone Home: Console Edition,2016-01-12,2017-10-01,2017-10-01,,"Annapurna Interactive, Majesco Entertainment",The Fullbright Company,XB1/Series X|S
Rayman 3 HD,2012-03-21,2017-10-01,2017-10-01,,Ubisoft Entertainment,"Ubisoft Shanghai, Ubisoft Paris",XB360/OG Xbox
Oxenfree,2016-01-14,2017-09-01,2017-10-01,80,"Night School Studio, Night School Studios, Night School","Night School Studio, Night School Studios",XB1/Series X|S
Battlefield 3,2011-10-25,2017-09-01,2017-09-01,86,Electronic Arts,Electronic Arts DICE,XB360/OG Xbox
Forza Motorsport 5,2013-11-22,2017-09-01,2017-09-01,79,Microsoft Studios,Turn 10 Studios,XB1/Series X|S
Hydro Thunder Hurricane,2010-07-28,2017-09-01,2017-09-01,,Microsoft Game Studios,Vector Unit,XB360/OG Xbox
Trials Fusion,2014-04-15,2017-08-01,2017-09-01,80,Ubisoft Entertainment,"Ubisoft, Ubisoft Shanghai, Redlynx",XB1/Series X|S
Red Faction: Armageddon,2011-06-07,2017-08-01,2017-08-01,75,"THQ Nordic, THQ","Volition, THQ",XB360/OG Xbox
Slime Rancher,2016-01-14,2017-08-01,2017-08-01,81,Monomi Park,Monomi Park,XB1/Series X|S
Bayonetta,2009-06-23,2017-08-01,2017-08-01,90,"SEGA, Nintendo",Platinum Games,XB360/OG Xbox
Runbow,2015-08-27,2017-07-01,2017-08-01,,"Headup Games, 13AM Games","Headup Games, 13AM Games",XB1/Series X|S
Dungeons & Dragons: Chronicles of Mystara,2013-06-01,2017-06-01,2017-08-01,77,Capcom,"Capcom U.S.A, Iron Galaxy Studios",Xbox
LEGO Pirates of the Caribbean: The Video Game,2011-05-10,2017-07-01,2017-07-01,73,Disney Interactive,"Traveller's Tales, TT Fusion, Disney Interactive Studios",XB360/OG Xbox
Grow Up,2016-08-16,2017-07-01,2017-07-01,71,Ubisoft Entertainment,"Ubisoft, Ubisoft Reflections",XB1/Series X|S
Kane & Lynch 2: Dog Days,2010-08-17,2017-07-01,2017-07-01,66,Square Enix,"Square Enix, IO Interactive",XB360/OG Xbox
WATCH_DOGS™,2014-05-27,2017-06-01,2017-07-01,77,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB1/Series X|S
Dragon Age: Origins,2009-11-03,2017-06-01,2017-06-01,91,Electronic Arts,"BioWare, Edge of Reality",XB360/OG Xbox
SpeedRunners,2016-04-19,2017-06-01,2017-06-01,84,tinyBuild,"tinyBuild, DoubleDutch Games",XB1/Series X|S
Assassin's Creed III,2012-10-30,2017-06-01,2017-06-01,80,Ubisoft Entertainment,Ubisoft Montreal,XB360/OG Xbox
Lara Croft and the Temple of Osiris,2014-12-08,2017-05-01,2017-06-01,73,Square Enix,"Square Enix, Crystal Dynamics",XB1/Series X|S
Lego Star Wars: The Complete Saga,2007-11-06,2017-05-01,2017-05-01,77,"Warner Bros. Interactive, Disney Interactive, LucasArts Entertainment","Feral Interactive, Warner Bros. Interactive, Traveller's Tales",XB360/OG Xbox
Giana Sisters: Twisted Dreams – Director's Cut,2014-12-09,2017-05-01,2017-05-01,80,Black Forest Games,Black Forest Games,XB1/Series X|S
Star Wars: The Force Unleashed II,2010-10-25,2017-05-01,2017-05-01,59,"Disney Interactive, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment, Lucasfilm, Red Fly Studio",XB360/OG Xbox
The Walking Dead: Season Two,2013-12-16,2017-04-01,2017-05-01,80,"Telltale Games, Skybound Games",Telltale Games,XB1/Series X|S
Assassin's Creed Revelations,2011-11-15,2017-04-01,2017-04-01,80,Ubisoft Entertainment,Ubisoft,XB360/OG Xbox
Ryse: Son of Rome,2013-11-22,2017-04-01,2017-04-01,61,"Microsoft Studios, Crytek",Crytek,XB1/Series X|S
Darksiders,2010-01-27,2017-04-01,2017-04-01,83,"THQ Nordic, THQ","THQ, Vigil Games",XB360/OG Xbox
Evolve: Ultimate Edition,2015-11-19,2017-03-01,2017-04-01,,Axol Studio,Axol Studio,XB1/Series X|S
Heavy Weapon,2008-01-01,2017-03-01,2017-03-01,,"Electronic Art, Toan Truong","PopCap Games, Toan Truong",XB360/OG Xbox
Layers of Fear,2016-02-16,2017-03-01,2017-03-01,72,"Aspyr, Bloober Team","Bloober Team, Anshar Studios",XB1/Series X|S
Borderlands 2,2012-09-18,2017-03-01,2017-03-01,89,"2K Games, Aspyr","Aspyr Media, 2K, Gearbox Software, Sony Computer Entertainment America",XB360/OG Xbox
Project CARS,2015-05-06,2017-02-01,2017-03-01,83,"Bandai Namco Entertainment, Slightly Mad Studios",Slightly Mad Studios,XB1/Series X|S
Star Wars: The Force Unleashed,2008-09-16,2017-02-01,2017-02-01,69,"THQ, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment, n-Space, Krome Studios, Universomo",XB360/OG Xbox
Lovers in a Dangerous Spacetime,2015-09-08,2017-02-01,2017-02-01,80,Asteroid Base,Asteroid Base,XB1/Series X|S
Monkey Island 2 Special Edition: LeChuck's Revenge,2010-07-07,2017-02-01,2017-02-01,87,"Disney Interactive, LucasArts Entertainment",LucasArts Entertainment,XB360/OG Xbox
Killer Instinct Season 2 Ultra Edition,1994-06-28,2017-01-01,2017-02-01,,"Nintendo, Midway Games, Midway, Rareware",Rare,XB1/Series X|S
Rayman Origins,2011-11-15,2017-01-01,2017-01-01,86,"Ubisoft Entertainment, Feral Interactive","Ubisoft, Feral Interactive, Ubisoft Casablanca, UBIart Montpellier",XB360/OG Xbox
World of Van Helsing: Deathtrap,2015-02-03,2017-01-01,2017-01-01,77,NeocoreGames,NeoCoreGames,XB1/Series X|S
The Cave,2013-01-22,2017-01-01,2017-01-01,68,"SEGA, Double Fine Productions, CGPills","SEGA, Double Fine Productions, CGPills",XB360/OG Xbox
Outlast,2013-09-03,2016-12-01,2017-01-01,80,Red Barrels,Red Barrels,XB1/Series X|S
Burnout Paradise,2008-01-22,2016-12-01,2016-12-01,87,Electronic Arts,"Electronic Arts, Criterion Games",XB360/OG Xbox
Sleeping Dogs: Definitive Edition,2014-10-08,2016-12-01,2016-12-01,76,Square Enix,"Feral Interactive, United Front Games, Square Enix London Studios",XB1/Series X|S
Outland,2011-04-26,2016-12-01,2016-12-01,83,"Ubisoft Entertainment, Housemarque","Ubisoft, Housemarque",XB360/OG Xbox
Murdered: Soul Suspect,2014-06-03,2016-11-01,2016-12-01,59,Square Enix,"Square Enix, Airtight Games",XB1/Series X|S
Far Cry 3: Blood Dragon,2013-04-30,2016-11-01,2016-11-01,81,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB360/OG Xbox
Super Dungeon Bros,2016-11-01,2016-11-01,2016-11-01,,"THQ Nordic, Wired Productions","Wired Productions, React Games",XB1/Series X|S
The Secret of Monkey Island: Special Edition,2009-07-15,2016-11-01,2016-11-01,86,"Aspyr, Disney Interactive, LucasArts Entertainment","Aspyr Media, LucasArts Entertainment",XB360/OG Xbox
The Escapists,2015-02-12,2016-10-01,2016-11-01,71,Team17 Digital,"Team17 Digital, Mouldy Toof Studios",XB1/Series X|S
I Am Alive,2012-03-07,2016-10-01,2016-10-01,66,Ubisoft Entertainment,"Ubisoft, Ubisoft Shanghai",XB360/OG Xbox
Super Mega Baseball: Extra Innings,2015-08-14,2016-10-01,2016-10-01,,Metalhead Software,Metalhead Software,XB1/Series X|S
MX vs. ATV Reflex,2009-12-01,2016-10-01,2016-10-01,,"THQ Nordic, THQ","THQ Nordic, Double Helix Games, Rainbow Studios, Rainbow",XB360/OG Xbox
Assassin's Creed Chronicles: China,2015-04-21,2016-09-01,2016-10-01,68,Ubisoft Entertainment,"Ubisoft, Climax Studios",XB1/Series X|S
Mirror's Edge,2008-11-11,2016-09-01,2016-09-01,81,Electronic Arts,Electronic Arts DICE,XB360/OG Xbox
Earthlock: Festival of Magic,2016-09-01,2016-09-01,2016-09-01,,Snowcastle Games,"Snowcastle Games, Snow Castle AS",XB1/Series X|S
Forza Horizon,2012-10-23,2016-09-01,2016-09-01,85,Microsoft Studios,Playground Games,XB360/OG Xbox
WWE 2K16,2015-10-27,2016-08-01,2016-09-01,74,2K Games,"2K, Visual Concepts, Yuke's Co",XB1/Series X|S
Beyond Good & Evil HD,2024-06-24,2016-08-01,2016-08-01,,Ubisoft Entertainment,Ubisoft,XB360/OG Xbox
Warriors Orochi 3 Ultimate,2013-09-26,2016-08-01,2016-08-01,75,"Koei Tecmo Games, Tecmo Koei","KOEI TECMO America, Omega Force",XB1/Series X|S
Spelunky,2012-07-04,2016-08-01,2016-08-01,90,"Microsoft Studios, Mossmouth",Mossmouth,XB360/OG Xbox
Tumblestone,2016-07-11,2016-07-01,2016-08-01,91,The Quantum Astrophysicists Guild,The Quantum Astrophysicists Guild,XB1/Series X|S
Tron: Evolution,2010-11-26,2016-07-01,2016-07-01,57,Disney Interactive,"n-Space, Disney Interactive Studios, SuperVillain Studios, Propaganda Games",XB360/OG Xbox
The Banner Saga 2,2016-04-18,2016-07-01,2016-07-01,82,"Versus Evil, Stoic","Versus Evil, Stoic",XB1/Series X|S
Tom Clancy's Rainbow Six: Vegas 2,2008-04-16,2016-07-01,2016-07-01,78,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",XB360/OG Xbox
